250241.393203	3688226.186664
250241.297359	3688226.35802
250241.204554	3688226.534291
250241.109267	3688226.70731
250241.002729	3688226.872965
250240.905284	3688227.046281
250240.809633	3688227.216673
250240.705755	3688227.380619
250240.585962	3688227.538479
250240.467571	3688227.694449
250240.361824	3688227.857955
250240.237852	3688228.01355
250240.105135	3688228.155265
250239.971608	3688228.301466
250239.837421	3688228.439792
250239.708927	3688228.585762
250239.56368	3688228.722328
250239.429726	3688228.866291
250239.287839	3688229.003549
250239.148673	3688229.146898
250238.998643	3688229.278254
250238.84763	3688229.408704
250238.698505	3688229.540589
250238.542874	3688229.651147
250238.385781	3688229.768979
250238.241841	3688229.902774
250238.07491	3688229.995257
250237.910004	3688230.105878
250237.750481	3688230.22163
250237.576269	3688230.315876
250237.414074	3688230.41661
250237.241599	3688230.514022
250237.063115	3688230.600153
250236.887695	3688230.692213
250236.706638	3688230.768961
250236.534425	3688230.856742
250236.355078	3688230.935757
250236.169973	3688231.004595
250235.981032	3688231.067264
250235.793985	3688231.134525
250235.604574	3688231.194593
250235.416719	3688231.260641
250235.228948	3688231.316342
250235.042382	3688231.372001
250234.847664	3688231.409415
250234.657302	3688231.453208
250234.470905	3688231.497691
250234.281423	3688231.555413
250234.085185	3688231.584119
250233.898541	3688231.629664
250233.707146	3688231.681175
250233.513526	3688231.709906
250233.322941	3688231.765367
250233.127937	3688231.800725
250232.938876	3688231.856397
250232.746374	3688231.895801
250232.560031	3688231.955097
250232.374764	3688232.014935
250232.190939	3688232.082806
250232.003967	3688232.146508
250231.831997	3688232.240294
250231.658793	3688232.325333
250231.485101	3688232.419691
250231.298173	3688232.488954
250231.125144	3688232.580496
250230.95876	3688232.676306
250230.782515	3688232.755778
250230.60687	3688232.850708
250230.441362	3688232.948039
250230.282973	3688233.064809
250230.124817	3688233.178495
250229.964849	3688233.290142
250229.805655	3688233.401493
250229.645548	3688233.513887
250229.476697	3688233.619607
250229.321164	3688233.730631
250229.161271	3688233.847568
250228.998497	3688233.955948
250228.830383	3688234.059024
250228.670248	3688234.166478
250228.518845	3688234.290408
250228.351289	3688234.39611
250228.190095	3688234.507669
250228.031827	3688234.625819
250227.866944	3688234.731989
250227.703884	3688234.842091
250227.54056	3688234.950819
250227.38557	3688235.072134
250227.225157	3688235.181664
250227.055417	3688235.285046
250226.893691	3688235.394754
250226.736938	3688235.516126
250226.568551	3688235.61891
250226.41956	3688235.74444
250226.256022	3688235.854228
250226.092157	3688235.954853
250225.939176	3688236.076447
250225.800639	3688236.206415
250225.642788	3688236.328313
250225.488684	3688236.448278
250225.339904	3688236.57406
250225.188227	3688236.690975
250225.027263	3688236.80301
250224.868508	3688236.921967
250224.708224	3688237.039498
250224.55544	3688237.155021
250224.406772	3688237.285441
250224.249734	3688237.405896
250224.095545	3688237.529634
250223.948105	3688237.659576
250223.790634	3688237.773653
250223.642148	3688237.901988
250223.505299	3688238.042834
250223.34769	3688238.155001
250223.206469	3688238.293478
250223.054652	3688238.416188
250222.91002	3688238.550643
250222.769248	3688238.688764
250222.624373	3688238.81757
250222.472235	3688238.945021
250222.323027	3688239.07396
250222.17774	3688239.198944
250222.035571	3688239.335538
250221.877792	3688239.454341
250221.73134	3688239.584899
250221.581043	3688239.710694
250221.441246	3688239.851828
250221.285288	3688239.970724
250221.136024	3688240.101567
250220.988414	3688240.232434
250220.838758	3688240.357575
250220.690507	3688240.482631
250220.538064	3688240.608556
250220.385232	3688240.736439
250220.237919	3688240.869029
250220.089069	3688240.99704
250219.929109	3688241.114303
250219.788042	3688241.250774
250219.634307	3688241.375154
250219.499053	3688241.510623
250219.364042	3688241.650954
250219.232806	3688241.80118
250219.102669	3688241.94543
250218.96204	3688242.083767
250218.838019	3688242.239424
250218.711661	3688242.389785
250218.600765	3688242.555794
250218.481238	3688242.715158
250218.369669	3688242.871607
250218.261472	3688243.038524
250218.147611	3688243.201358
250218.032244	3688243.363248
250217.929382	3688243.532025
250217.820534	3688243.696198
250217.720894	3688243.869585
250217.608495	3688244.025435
250217.503168	3688244.193071
250217.403108	3688244.364766
250217.301312	3688244.528903
250217.199987	3688244.698439
250217.090427	3688244.858819
250216.986813	3688245.025642
250216.879348	3688245.192449
250216.782377	3688245.360703
250216.666957	3688245.51345
250216.570587	3688245.685669
250216.453434	3688245.842928
250216.32603	3688245.996175
250216.199457	3688246.147557
250216.082652	3688246.300157
250215.949033	3688246.43783
250215.815541	3688246.585766
250215.682794	3688246.733818
250215.529675	3688246.856974
250215.394682	3688246.998199
250215.250805	3688247.131464
250215.10112	3688247.261076
250214.953673	3688247.395395
250214.873125	3688247.449821
250214.857818	3688247.463913
